patent_id,wipo_field_id,wipo_sector_title,wipo_field_title
3966291,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966293,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966292,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966288,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966295,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966296,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966290,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966294,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966303,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966297,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966308,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966426,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966464,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966474,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966491,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966490,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966492,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966497,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966494,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966495,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966498,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966496,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966493,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966510,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966512,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966578,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966579,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966655,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966674,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966870,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966972,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966987,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3966999,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967002,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967000,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967027,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967046,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967049,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967047,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967050,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967051,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967057,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967081,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967079,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967085,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967088,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967087,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967086,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967094,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967093,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967084,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967107,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967118,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967116,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967125,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967121,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967123,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967127,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967134,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967133,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967131,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967132,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967151,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967145,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967147,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967146,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967142,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967148,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967153,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967150,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967149,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967154,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967152,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967156,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967155,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967160,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967165,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967159,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967167,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967163,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967168,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967164,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967174,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967173,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967169,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967170,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967175,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967172,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967179,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967181,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967177,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967183,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967184,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967186,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967185,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967189,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967200,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967224,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967222,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967226,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967228,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967227,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967229,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967230,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967231,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967244,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967264,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967274,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967292,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967315,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967357,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967356,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967358,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967370,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967368,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967369,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967385,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967561,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967603,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967661,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967658,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967701,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967786,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967827,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967873,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967875,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967872,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967871,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967977,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967976,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967979,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967980,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967978,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967986,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967985,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3967997,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968056,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968057,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968055,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968072,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968075,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968194,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968281,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968303,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968321,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968322,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968323,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968339,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968338,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968337,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968344,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968342,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968347,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968352,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968348,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968358,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968336,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968356,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968355,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968359,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968357,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968373,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968376,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968380,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968381,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968388,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968387,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968392,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968377,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968395,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968394,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968390,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968389,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968393,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968398,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968396,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968401,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968400,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968391,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968397,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968407,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968410,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968405,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968406,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968411,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968408,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968409,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968412,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968419,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968418,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968414,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968417,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968416,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968420,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968422,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968426,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968432,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968464,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968467,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968470,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968463,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968465,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968468,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968469,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968488,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968507,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968548,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968556,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968555,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968566,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968565,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968584,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968601,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968730,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968883,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968918,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968920,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3968952,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969012,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969010,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969011,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969044,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969065,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969067,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969066,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969112,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969140,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969131,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969138,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969142,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969141,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969147,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969144,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969146,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969143,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969148,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969139,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969145,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969169,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969197,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969208,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969252,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969278,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969279,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969310,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969308,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969456,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969574,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969580,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969596,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969597,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969598,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969599,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969595,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969606,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969600,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969609,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969620,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969622,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969621,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969635,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969643,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969646,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969650,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969645,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969648,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969649,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969644,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969647,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969652,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969657,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969655,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969658,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969661,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969660,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969665,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969659,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969696,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969694,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969695,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969699,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969721,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969736,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969737,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969796,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969807,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969806,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969818,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969849,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969870,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969880,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969920,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3969985,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970228,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970259,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970276,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970279,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970353,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970352,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970350,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970351,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970355,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970356,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970354,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970433,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970456,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970451,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970474,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970472,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970473,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970476,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970478,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970477,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970480,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970484,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970475,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970479,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970485,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970488,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970573,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970567,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970590,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970591,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970688,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970723,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970735,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970768,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970772,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970770,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970783,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970802,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970806,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970811,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970809,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970813,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970810,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970808,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970812,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970816,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970817,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970823,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970822,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970821,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970837,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970836,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970854,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970849,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970861,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970871,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970885,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970884,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970887,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970881,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970886,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970891,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970889,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970883,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970888,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970892,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970893,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970890,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970882,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970897,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970898,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970900,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970901,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970899,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970904,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970903,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970908,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970912,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970909,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970913,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970914,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970907,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970917,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970915,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970916,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970919,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970932,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970956,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970969,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970976,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970978,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970977,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970971,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970979,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970975,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970981,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970985,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970980,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970983,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970986,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3970984,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971010,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971006,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971043,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971049,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971054,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971105,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971110,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971124,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971126,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971129,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971128,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971321,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971336,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971361,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971416,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971460,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971490,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971516,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971537,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971544,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971543,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971609,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971614,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971611,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971613,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971619,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971616,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971615,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971610,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971673,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971671,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971676,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971682,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971678,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971693,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971724,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971748,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971879,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971875,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971881,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971878,1,Electrical engineering,"Electrical machinery, apparatus, energy"
3971880,1,Electrical engineering,"Electrical machinery, apparatus, energy"
